Feature,Importance
x_amount,0
x_3d_secured,0
x_tmsp_h_sin,0
x_tmsp_h_cos,0
x_tmsp_wd_sin,0
x_tmsp_wd_cos,0
x_country,0
x_psp,0
x_card,0
x_tmsp_wd_str,0
x_tmsp_daytime,0
